"1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013"
1,0.0117403315432667,0.0062473538210414,0.0541641870436756,0.00536064808775469,0.0177901319973594,0.0150494105928685,0.0175139259585113,-0.00135973135141105,-0.000692709514667166,0.0168572418024501,-0.00424487971143886,0.0112575615267826,0.01868894238136,-0.00672438155284812,-0.00673202251317457,-0.00542796998757985,0.0248006609042451,0.0274366755057034,0.0363154729633784,0.0121868611943693,0.0252443747735614,0.0123108408835658,0.0199201153164793,0.0274761716741223,0.00854488858237237,-0.00246442622265353,0.00699293235357024,-0.00113769829365579,0.0160585599898321,0.0271902875548094,0.00733027133048031,-0.0071718395339684,0.0226375586528345,0.0132216869399419,0.0097551645322437,0.0237850108782888,0.00993361518794467,0.0232369408031972,0.0308414048326849,0.0336642898808247,0.0208212351690327,0.00522621838601375,-0.0129836122532021
