1,-0.187569651350651,-0.124604211639975,-0.0633154536745557,0.00499067465333791,0.115476356099671,0.257503941638815,0.357630062603957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,-0.0245446628603022,0.0221200209560296,0.0356686747346353,-0.0112667912366172,-0.0935732269572214,-0.166409327019021,-0.208307095680304,-0.217116008155019,-0.182092727020206,-0.0912264868442354,0.0320083735465048,0.128297035204075,0.20547457364426,0.183514163108953,0.154978496582052,0.101070199615043,0.0511275794306037,0.0293955989895218,0.105678540558941,0.103134242142143,-0.0166296730353361,-0.0293686074439395,-0.0346618188258517,-0.0328730583534802,-0.0251318008536831,-0.00874420008367134,0.0147599996640377,0.0352762296140389,0.0449816807961842,0.0476961751185001,0.0483756730329037,0.0375708128560954,0.000353270805465322,-0.0558991987294264,-0.0973685189446096,NA,NA,NA,NA,NA,NA
1,0.0933694660905422,0.0933694660905418,0.0933694660905418,0.0933694660905413,0.0933694660905418,0.0933694660905418,0.0933694660905418,0.0933694660905418,-0.11930542889347,-0.11930542889347,-0.11930542889347,-0.11930542889347,-0.11930542889347,-0.11930542889347,-0.11930542889347,-0.11930542889347,-0.11930542889347,-0.11930542889347,-0.11930542889347,-0.11930542889347,-0.119305428893471,-0.11930542889347,-0.11930542889347,-0.11930542889347,-0.11930542889347,-0.11930542889347,0.65610891419977,0.656108914199771,-1,0,0.818073351781756,0,0.642650831864519,-1,0,NA,NA,NA,NA,NA,NA
1,-0.077076327879946,-0.0696234823714945,-0.0624264280255544,-0.0612312270026972,-0.073250954881043,-0.0952442371396121,-0.111893227920604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0511642480466731,0.0606945324151331,0.0634382005201236,0.0444055039349379,0.00743232592503568,-0.0334030773498439,-0.0735617721209394,-0.118440358624728,-0.164838845933641,-0.19492522319645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,-0.056091162363188,-0.0884095888649118,0.0427224493352567,0.000889057712890912,-0.0504671763468962,-0.111063427692578,-0.0688988016809774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,-0.0230668410991248,-0.0367894293416495,0.0516419347670807,0.0793156435356641,-0.00196317522111134,-0.0566600007178528,0.0103624231873625,0.190148176713639,0.169181568443875,0.00130284481265353,-0.064333216391288,0.0137363120226528,0.0565842239219316,-0.00721487346736494,-0.0542115924218245,-0.0255814101124847,-0.0334273982434521,-0.121191813345303,-0.130651661793435,0.0438155587986242,0.238882185130894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0.0131806614237244,0.0251405331990937,0.044513032600066,0.0628801983555949,0.0688363595344081,0.0598303245524563,0.0426005427934273,0.0239556179573133,0.00574369038029143,-0.0107413872671018,-0.0208732838014472,NA,NA,NA,-0.0244066719358474,-0.0244066719361161,-0.0244066719365454,-0.0244066719369195,-0.0244066719370717,-0.0244066719370572,-0.024406671937154,-0.0244066719375997,-0.0244066719382854,-0.0244066719387902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,-0.0039966711174344,-0.00529458711551767,-0.0174161878146841,-0.0502171327061984,-0.0968946701501596,-0.12680605093463,-0.11349929375665,-0.0651622340639402,0.00598513572305967,0.0140943764021912,0.0105593613602771,0.012468634742147,0.0282708375851473,0.0616374494476449,0.0384746779607307,-0.0515707956134039,-0.139020984130175,-0.126038778020319,0.000483174674510478,0.133869297650525,0.147855378904952,0.0263337742388597,-0.122285741198137,-0.175730023067115,-0.10702771667207,0.0118058867461483,0.0906993409090137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,-0.0225426967341094,0.0317798243772253,0.0350388404337644,0.0275284644127206,0.00134315620506928,-0.0112002613846397,-0.00636791272329378,-0.00966388789874537,-0.0285486372430778,-0.0355298793431091,-0.0123513983582489,0.0159316990383638,-0.0309770552832797,-0.0324185102764179,0.0338844733091943,0.0695598399819018,-0.0321473106285632,-0.148639713829713,-0.139409055531111,0.0251373055479726,0.165361776380846,0.088216947759494,-0.154145827028362,-0.305664915266116,-0.209319916508253,0.0292444320857906,0.210794462896595,0.273620128478986,0.277624275963391,0.237764021668337,0.107799518887915,-0.0753378730412351,-0.166536701613322,-0.0964280534273001,0.0147664512714409,NA,NA,NA,NA,NA,NA
1,-0.109416575988486,-0.00863394578440957,0.100013206294993,0.127378741848299,0.0544401893773876,-0.039463008216198,-0.0599584557686157,0.00267988871962155,0.0717293319727568,0.072830342539401,0.00467413883165557,-0.077280531851156,-0.123978672094716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
