1,-0.035477293139567,-0.0330144289456209,-0.0230732397143285,-0.0111278725367043,-0.00239644736259947,0.0037385945241839,0.0112450760212228,0.0210214349429645,0.0294729244070977,0.0334239067123532,0.0339530854676786,NA,NA,NA,-0.0811364664235386,-0.0811364664235388,-0.0811364664235386,0.0402397931364527,0.0402397931364529,0.11636534198754,0.11636534198754,0.0074564318351078,0.00745643183510802,-0.1465805150983,-0.1465805150983,0.242695139484189,-0.044798240488082,-0.044798240488082,-0.0908037654190543,-0.0908037654190545,-0.0478153970844417,-0.0478153970844417,0.141772446171594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,-0.039064179989118,0.033721503741222,0.0865211840780855,0.0823341369846875,0.0483845953929518,0.0235366271085242,0.00563022013521142,-0.0279177089492939,-0.0681816346255935,-0.0755698800946099,-0.0341874905888386,0.0188159191730732,0.0331973171215107,0.00536529918944151,-0.0187345061031041,-0.0023321162342067,0.0360015323882963,0.0484723459201315,0.0225723598409795,-0.00330382859933742,0.00408362421933051,0.0532879180612814,0.0483370037071286,0.0295455161940122,-0.159611009221534,-0.144552645097368,-0.125375960794245,0.299514119747074,0.299514119747074,0.299514119747074,-0.152812873676565,-0.152812873676565,-0.0640149067927209,-0.0640149067927209,-0.0730640178391191,-0.0730640178391189,0.197395178041106,0.197395178041106,0.197395178041106,0.197395178041107,NA,NA,NA,NA
1,-0.262045130961312,-0.125806872116198,0.04444610300467,0.248713794401273,0.486996202073608,0.712861746877214,0.741254274601968,0.560323262262347,0.32461130147969,0.172126155402568,0.120613977949013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0.000230535196544146,0.00253949121227226,0.00342392850219175,0.00344356338914231,0.00307482447953511,0.00170602305903733,-0.000894171025258128,-0.0036117632809014,-0.0056795035948789,-0.00812234232102149,-0.0118809570422584,-0.0152256866013074,-0.0150444473091071,-0.0108356538169265,-0.269146130415251,-0.267637688019438,-0.267136257397985,0.355034488641439,0.355948789554675,-0.108859343557991,-0.10839714620306,0.039403248256036,0.0400831162123485,-0.261967409695401,-0.262675820359411,0.285532360950643,-0.040225031468897,-0.0427233756561908,0.174113625189668,0.174336491906133,-0.0921228259354124,-0.090478102919013,0.166122096010809,-0.000660470201359953,0.000240788701450612,0.000174986190584647,-0.000151515760270726,NA,NA,NA,NA,NA,NA,NA
1,-0.0091908744086886,-0.0065838223496486,-0.00472251539310542,-0.00610373137120246,-0.00896962403056367,-0.00877289915236901,-0.00301096847234312,0.0023838532064028,0.00617290060802151,0.00803965626469161,0.0090229120969056,0.00857881452878786,0.00523973017846746,-0.000158333480273676,-0.00425441905274635,-0.00492221070140371,-0.00363122236065507,-0.00313082998932206,-0.00422713390107443,-0.00611068011305846,-0.00843816918975353,-0.0109400192576647,-0.0116350947415572,-0.00819596031846199,-0.00182508138238067,0.0032240498020526,0.00232361495798883,-0.00161471643392663,-0.00222575298454775,0.00140778009404063,0.00384573628140061,0.00108747724036617,-0.00407430451169155,-0.00643753358717492,-0.00568309587957772,-0.00613766736273291,-0.0100977070477644,-0.0148136815378488,-0.0168913478377741,-0.0167546852477045,NA,NA,NA,NA
1,-0.00754903702243082,-0.00813330296994273,-0.00982397846289244,-0.010588806281116,-0.00977379258158344,-0.00783722846462614,-0.00575533105142106,-0.00470916666773247,-0.00527580955093648,-0.00647145264072996,-0.0065686993796413,-0.00562789158526267,-0.00626325272678016,-0.0106082683969898,-0.017125669512622,-0.0220233266404468,-0.023501497780188,-0.0225262198586371,-0.0192879984666823,-0.0119220326842896,-0.000747542466711881,0.0086275485763489,0.0100846227927795,0.00456803278508261,-0.000467380870938616,6.29868283180679e-06,0.00315078198100444,0.00335619073726057,2.67293607923436e-05,-0.00267031151941682,-0.00235930120262456,-0.00120042851316865,-0.00186068233408099,-0.00376370114111674,-0.00466279960086824,-0.00388232763818264,-0.0023096171742823,-0.000424572150124758,0.00191219228950978,0.00426264759940093,0.00571018732033113,0.00607742024400737,0.00602288311008342,0.00601268222718576
1,0.0869663100421116,-0.00787843824898986,-0.0163790725401112,0.04764579126303,0.0846955452582406,0.0401791890522828,-0.099259298223003,-0.0654376707817702,0.0111088958081391,0.0789313002431235,0.077660147359639,0.0443962125146726,0.000897773616761702,-0.0302897453766081,-0.0317115039710928,-0.012059848322373,0.0079372994703637,-0.000181569815696006,-0.0149157224545117,-0.0210764069288922,0.0046233299930976,0.0144652755040612,-0.0260395504371431,-0.0761299212963991,-0.059844165496825,-0.010474156785419,0.0400617080231212,0.0246039666616394,-0.036182295339881,-0.0655588714460002,-0.0280532618401236,0.0259393582707703,0.0263765157954495,-0.0300542315831141,-0.0844260713611301,-0.0950553099046041,-0.0813513436179478,NA,NA,NA,NA,NA,NA,NA
1,-0.0188229097403678,-0.0188229097403678,-0.0188229097403679,-0.0188229097403678,0.0300612416593188,0.0300612416593188,0.0300612416593189,0.0300612416593188,0.0300612416593188,-0.00777995014434629,-0.0077799501443464,-0.00777995014434629,-0.0077799501443464,-0.0125891273080205,-0.00877631290744973,-0.00877631290744962,-0.00877631290744973,0.0210172485823631,0.021017248582363,0.021017248582363,-0.017973371011901,-0.0697255598389421,-0.069725559838942,0.0356247031899724,0.0356247031899724,0.0356247031899725,0.0356247031899724,-0.0347621062592119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0.0358018184814917,0.023929695832468,0.00859609152872309,-0.00464551516950529,-0.012391002583434,-0.0141787042317709,-0.0114518222666735,-0.0074135636941719,-0.0065092501336661,-0.0116773796452483,-0.0214194430089911,-0.0304849666722173,-0.0341500494736691,-0.0317518178413794,-0.0262547369663126,-0.0213669492130242,-0.019535672093177,-0.0214925265902464,-0.0260280125510679,-0.0302679688341492,-0.031816155542737,-0.0313317456852333,-0.0318893505933699,-0.0350814263395334,-0.0389278753548989,-0.0407385376527882,-0.0409007087948146,-0.0420269392390562,-0.044822598725017,-0.0468532708993648,-0.0457465721170571,-0.0418611556294,-0.0370664804487939,-0.0324394626334623,-0.0282991634937391,-0.0253078155987634,-0.0240416130390315,-0.0239696332788126,-0.0240337410866873,-0.0239236070014917,NA,NA,NA,NA
1,-0.0300660140400918,-0.0373534845813808,-0.0402100521891742,-0.0403158755353461,-0.0434919791339408,-0.0443179966480797,-0.0341190988097851,-0.00397465791914353,-0.000561681497933231,-0.00646635601193291,-0.00865337647478603,0.00159052535843784,0.0150876021290338,0.0178374153243617,0.0113964316628534,0.00950870808120818,0.016754183295957,0.0226002660383955,0.0191049568365502,0.0131229489023512,0.0124426242538842,0.0165758801318943,0.0173294635806323,0.013089298740022,0.009067587740339,0.0206441868951304,0.0180988694608404,0.0157744643977615,0.0136845887456447,0.0118274509009009,0.0101518046513895,0.00859720006581721,0.00715206866146367,0.005850021324739,0.00472335463138585,0.00378547192704648,0.00305182797189563,0.00254555840428772,0.00226577884505286,0.00216138939525301,NA,NA,NA,NA
