1,-0.0251051304704339,-0.0251051304704344,-0.0251051304704339,-0.0251051304704344,-0.0251051304704339,-0.0317038795593316,-0.0317038795593316,-0.0317038795593316,-0.0317038795593317,-0.0317038795593316,-0.0212144115484875,-0.0212144115484877,-0.0212144115484875,-0.0212144115484877,-0.0192690520875143,-0.0543231730146905,-0.0543088014318396,-0.0541637606929921,-0.0537143910250744,0.0954314232051337,-0.00652612583962407,-0.0062772356869172,-0.00600534689506948,-0.00442842121319176,-0.00418343223452197,0.241161889978755,-0.035655405843648,-0.0354811542986455,-0.0353304818981988,-0.00386003131771762,-0.00349773192804431,-0.00321795954431647,-0.00302071416653377,-0.0208186084886157,0.0847188695685906,-0.131479227085002,0.0429839679395404,0.0430766498067413,0.0431043762149982
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00487991864457848,-0.00487991864457804,-0.0413926851582249,-0.0222763947111524,-0.0117405479247612,-0.0117405479247616,-0.0395906230238126,-0.0395906230238121,-0.181588951206413,-0.181588951206413,NA,NA,NA,NA,NA,NA,NA
