"1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013"
1,0.0043066878085295,0.044859354457937,0.00232109524419835,0.000839094270101595,0.0119072229805233,0.122958852289252,0.122917399597964,0.00728507572851255,0.0346248751114505,0.0322725708733115,0.0293290540176229,0.0279353390179731,0.0502070810071085,0.0244945563656275,0.018768326770769,0.0255628298169291,0.0279999937554101,0.119559723842773,0.0127878958356555,0.00302743909635249,-0.00826645723137209,-0.0158064890227488,-0.0151888771144507,0.0200571359721854,0.0397406524150507,0.026402623066992,-0.016562737113617,-0.0140507151623088,-0.0184353246998029,-0.0215780822830367,-0.00706394463682402,0.0235482977400249,0.0273226669267882,0.0292353525462512,0.0386168960780426,-0.00890554236824106,-9.35800227781794e-05,-0.00595860805611477,0.00633281630538599,0.00897321931033856,0.0105932349949378,0.0479134258155973,0.0483649088464737
