"1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012"
1,0.00589831750248231,0.00105964851074581,-0.000297732372331823,-0.00125327538595898,-0.00464373259011078,0.00323696797039562,0.004543802404246,0.00219879520422672,0.0062006790555896,-0.00340583084987266,0.0127036119997042,-0.0016213334383443,0.0112594806654043,0.00606071591337855,-0.00860701344495884,-0.0245501844168285,-0.0261329793256697,-0.00313305546900506,0.012521072087379,-0.00242416647840125,0.015208958610583,0.00143265981658289,0.00666040798725698,0.0954461714472325,-0.0368487688637611,0.0135313487346562,0.0147187940791944,0.00736789516940576,0.00736381555969906,-0.00316144916989666,-0.0235550245766545,-0.0138481337065289,-0.0283895217441477,-0.0164832166394503,0.0769746394728228,-0.00748540078148552,-0.021147662229835,-0.079835296571858,-0.319208808257649,0.0221096176065312,0.0311813891756709,0.0362983211987165
