"1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012"
1,0.059321699253288,0.0011628664305142,-0.00550524482146405,-0.00944903350519048,0.00114562650748293,-0.00180166582717464,0.0543456440291411,0.0441892424860131,0.00415721847275129,-0.0464862699393524,0.0323620023241511,-0.0224387415510348,-0.0135000145729349,0.0174066166224362,0.00569081024878922,-0.00249642363485888,-0.0227156251560356,-0.0254171842750949,0.003203508207105,0.0105682051752886,0.00233284776759715,0.00272545920868926,0.0507279891698416,0.0445815180801524,0.012190580574695,-0.0402432535902331,-0.0698356075958407,-0.0237327003983074,-0.0526153394453914,-0.00865729231499026,0.00488295311892353,0.0468220345422727,0.0270896066739168,0.0226465315897633,-0.00417252740619919,-0.0198458189478555,-0.0397096687716628,0.012932275177135,-0.0288678533342108,0.0294395443342355,0.0363918319586593,0.0419605815052826
